artist_name,genre,popularity,followers,external_url
The Smashing Pumpkins,"alternative metal, alternative rock, grunge, permanent wave, rock, spacegrunge",75,5357247,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i
The Voidz,modern alternative rock,58,282125,https://open.spotify.com/artist/4nUBBtLtzqZGpdiynTJbYJ
ivri,hyper-rock,56,58497,https://open.spotify.com/artist/5EjK7aUvQ9LMNqc2zXiWLS
The Sonics,"classic garage rock, garage rock, protopunk",44,138567,https://open.spotify.com/artist/2g3PKH7Z1Ofn5oGR6oDjLy
Pete And The Pirates,"british indie rock, reading indie",32,24310,https://open.spotify.com/artist/4s80V6BJwBbS1UEbjeQejQ
Andy Shauf,"canadian indie folk, chamber pop, saskatchewan indie",50,188061,https://open.spotify.com/artist/5mFKYdmiYwNJTDtSzgFyQx
Friendly Fires,"alternative dance, dance rock, dance-punk, electrofox, indietronica, neo-synthpop, new rave, nu disco",42,230696,https://open.spotify.com/artist/3mZqziCJj4pq3P2VBpmK6p
Lou Reed,"classic rock, glam rock, permanent wave, rock, singer-songwriter",65,1879039,https://open.spotify.com/artist/42TFhl7WlMRXiNqzSrnzPL
Black Rebel Motorcycle Club,"garage rock, garage rock revival, modern blues rock, permanent wave",52,563421,https://open.spotify.com/artist/1tpXaFf2F55E7kVJON4j4G
Blur,"alternative rock, britpop, madchester, permanent wave, rock",71,3496851,https://open.spotify.com/artist/7MhMgCo0Bl0Kukl93PZbYS
Provoker,dark synthpop,50,59315,https://open.spotify.com/artist/62s5q1tm3UAcRnbGY9CCI9
My Morning Jacket,"chamber pop, indie rock, jam band, louisville indie, melancholia, roots rock, stomp and holler",54,557961,https://open.spotify.com/artist/43O3c6wewpzPKwVaGEEtBM
Editors,"british indie rock, indie rock, modern rock, new rave",54,749217,https://open.spotify.com/artist/6e9wIFWhBPHLE9bXK8gtBI
Ezra Furman,"alternative pop, transpop",45,179702,https://open.spotify.com/artist/1uR7zoLrSRI8bSL43OZ0GY
Kaiser Chiefs,modern rock,60,1338132,https://open.spotify.com/artist/0LbLWjaweRbO4FDKYlbfNt
The Linda Lindas,riot grrrl,49,167203,https://open.spotify.com/artist/13dTrWNNrnZ3AkgNyQNKP5
Kate Nash,"anti-folk, piano rock",52,433431,https://open.spotify.com/artist/5vBKu1igxFo6g1sHADkIdg
Gretel,,32,20843,https://open.spotify.com/artist/39HYn2OCDJFkUauHXqwBsG
Two Door Cinema Club,"indie rock, indietronica, irish rock, modern alternative rock, modern rock, northern irish indie",70,2457590,https://open.spotify.com/artist/536BYVgOnRky0xjsPT96zl
Beck,"alternative rock, anti-folk, permanent wave, rock, slacker rock",67,1597015,https://open.spotify.com/artist/3vbKDsSS70ZX9D2OcvbZmS
Chastity Belt,"bubblegrunge, indie punk, indie rock, indie surf, noise pop",40,108338,https://open.spotify.com/artist/1tho5dJnzdYD57EQkM3SmK
The Flaming Lips,"alternative rock, chamber pop, indie rock, indietronica, noise pop, okc indie, singer-songwriter",56,812594,https://open.spotify.com/artist/16eRpMNXSQ15wuJoeqguaB
Starlight Mints,ok indie,24,5517,https://open.spotify.com/artist/1PUcFRu2DyznyQS1nVIcEE
Hot Chip,"alternative dance, dance rock, electronica, indie rock, indietronica, neo-synthpop, new rave",53,689713,https://open.spotify.com/artist/37uLId6Z5ZXCx19vuruvv5
Bambi L,,12,443,https://open.spotify.com/artist/2pcRdJu290vEYb27Az15Vh
The Dø,"french indie pop, french rock, rock independant francais",51,393167,https://open.spotify.com/artist/2mcNCn1qbZUQ3J9KHapUxj
Lauren O'Connell,alternative americana,42,21236,https://open.spotify.com/artist/5k58ro6wizhwH6oPwICLns
The Raveonettes,"dance-punk, danish alternative rock, danish rock, garage rock, modern dream pop",43,153357,https://open.spotify.com/artist/3LTXHU3DhiYzGIgF2PP8Q8
CHVRCHES,"indietronica, metropopolis, neo-synthpop, shimmer pop",63,1397695,https://open.spotify.com/artist/3CjlHNtplJyTf9npxaPl5w
Dead Kennedys,"alternative rock, early us punk, hardcore punk, punk",57,855520,https://open.spotify.com/artist/30U8fYtiNpeA5KH6H87QUV
Alina Pash,"ukrainian experimental, ukrainian pop",39,48085,https://open.spotify.com/artist/2rC7t19zOtFIcJvmi6lH1i
White Lies,"alternative dance, dance-punk, indie rock, modern rock, new rave",53,517938,https://open.spotify.com/artist/6ssXMmc5EOUrauZxirM910
Metric,"canadian indie, canadian rock, indie rock, indietronica, metropopolis, neo-synthpop",64,853492,https://open.spotify.com/artist/1rCIEwPp5OnXW0ornlSsRl
The Kills,"alternative dance, dance-punk, garage rock, garage rock revival, indie rock, indietronica, modern blues rock, modern rock, new rave",52,681901,https://open.spotify.com/artist/5BYuBzqmTXwUDw2rYkwExr
Band Of Skulls,"garage rock, garage rock revival, modern blues rock, punk blues, southampton indie",47,261015,https://open.spotify.com/artist/4ddt8PPvmWrI9mJQy1VrIG
Year of Dogs,,11,1905,https://open.spotify.com/artist/3Saa5KJsXbh58Lw1ePyufj
Death From Above 1979,"canadian rock, dance-punk, garage rock, indietronica, modern alternative rock, modern rock",49,294897,https://open.spotify.com/artist/18H0sAptzdwid08XGg1Lcj
The Hives,"alternative rock, garage rock, garage rock revival, modern rock, rock, swedish garage rock, swedish hard rock, swedish indie rock",60,836791,https://open.spotify.com/artist/4DToQR3aKrHQSSRzSz8Nzt
Franz Ferdinand,"alternative rock, dance rock, indie rock, modern rock, rock, scottish rock",70,2717598,https://open.spotify.com/artist/0XNa1vTidXlvJ2gHSsRi4A
The Fratellis,"garage rock, modern rock, scottish rock",61,863034,https://open.spotify.com/artist/3M4ThdJR28z9eSMcQHAZ5G
Jamie T,"british alternative rock, british indie rock, english indie rock",53,410872,https://open.spotify.com/artist/3Rsr4Z96O6U3lToOiV3zBh
Cut Copy,"alternative dance, australian dance, australian electropop, electronic rock, electronica, indietronica, neo-synthpop",48,331996,https://open.spotify.com/artist/4EENT7N7rCBwrddM3s0vFS
Twin Temple,la indie,44,130968,https://open.spotify.com/artist/5NYEE4kgrEZPlM3DxUsTyc
Get Well Soon,german indie,32,41311,https://open.spotify.com/artist/747B3lhFN6MsexRBAdYC9s
Anna B Savage,,29,18583,https://open.spotify.com/artist/6nbtlXRy0S6adYpDVoRdNi
Bloc Party,"alternative dance, alternative rock, dance-punk, indie rock, indietronica, modern rock, neo-synthpop, new rave",62,1154334,https://open.spotify.com/artist/3MM8mtgFzaEJsqbjZBSsHJ
Stars,"canadian indie, chamber pop, indie rock",45,196516,https://open.spotify.com/artist/2EO56JK4txid1Pss9GVbOL
Blood Red Shoes,"brighton indie, garage rock",40,127358,https://open.spotify.com/artist/3r6Sk3pYxdJk7MekhBGgMR
The Who,"album rock, british invasion, classic rock, hard rock, rock",68,5476776,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w
Bat For Lashes,"art pop, brighton indie, dark pop, dream pop, etherpop, indietronica, metropopolis, neo-synthpop",48,380956,https://open.spotify.com/artist/6l77PmL5iuEEcYjGl8K6s7
The Budos Band,"afrobeat, instrumental funk, instrumental soul",55,213629,https://open.spotify.com/artist/5q4eLKmqFVP0xII8087PHz
Ethel Cain,"countrygaze, indie pop, modern dream pop",68,713698,https://open.spotify.com/artist/0avMDS4HyoCEP6RqZJWpY2
Susanne Sundfør,"art pop, metropopolis, norwegian pop, norwegian singer-songwriter",54,239437,https://open.spotify.com/artist/54KCNI7URCrG6yjQK3Ukow
Son Lux,abstract hip hop,52,326368,https://open.spotify.com/artist/3kZdsaTYgaaolNxpnJ4iDe
Timber Timbre,"chamber pop, new weird america, toronto indie",48,215050,https://open.spotify.com/artist/7HeVXdOdMhLslVputGTZFQ
AURORA,"art pop, norwegian pop",75,3866929,https://open.spotify.com/artist/1WgXqy2Dd70QQOU7Ay074N
Alanis Morissette,"canadian pop, canadian singer-songwriter, lilith, neo mellow, pop rock, singer-songwriter",69,2926163,https://open.spotify.com/artist/6ogn9necmbUdCppmNnGOdi
Massive Attack,"downtempo, electronica, trip hop",68,2305985,https://open.spotify.com/artist/6FXMGgJwohJLUSr5nVlf9X
Radiohead,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",84,10732332,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb
Portishead,"alternative rock, art pop, dark pop, electronica, laboratorio, trip hop",66,2108980,https://open.spotify.com/artist/6liAMWkVf5LH7YR9yfFy1Y
Echo & the Bunnymen,"alternative rock, new romantic, new wave, permanent wave, uk post-punk",57,954516,https://open.spotify.com/artist/0fgYKF9Avljex0L9Wt5b8Z
Warpaint,"alternative dance, art pop, chamber pop, dance-punk, dream pop, electronica, experimental pop, indie rock, la indie, modern dream pop, neo-synthpop, new rave, noise pop, shimmer pop",49,501498,https://open.spotify.com/artist/3AmgGrYHXqgbmZ2yKoIVzO
Ghost Mountain,cloud rap,49,37368,https://open.spotify.com/artist/5Hxx7FpVvps2OZLl6LUfJi
Chelsea Wolfe,"dark pop, doomgaze, gaian doom, sacramento indie",52,324951,https://open.spotify.com/artist/6ZK2nrW8aCTg8Bid7I7N10
Angus & Julia Stone,"australian indie folk, indie folk",67,1289142,https://open.spotify.com/artist/4tvKz56Tr39bkhcQUTO0Xr
Lorde,"art pop, metropopolis, nz pop, pop",78,10069926,https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm
Brandi Carlile,"acoustic pop, ectofolk, folk, indie folk, lilith, modern folk rock, new americana",64,841733,https://open.spotify.com/artist/2sG4zTOLvjKG1PSoOyf5Ej
Hozier,"irish singer-songwriter, modern rock, pop, pov: indie",86,7970061,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS
The Cure,"new wave, permanent wave, rock, uk post-punk",78,5814333,https://open.spotify.com/artist/7bu3H8JO7d0UbMoVzbo70s
Fever Ray,"alternative dance, art pop, dark pop, electronica, neo-synthpop, swedish electropop, swedish synth, swedish synthpop",52,470539,https://open.spotify.com/artist/5hE6NCoobhyEu6TRSbjOJY
Odetta Hartman,alternative americana,37,16041,https://open.spotify.com/artist/0fhRF7RN2smrrRXlB1S2GM
The Church,"australian rock, dream pop, new romantic, new wave",51,247307,https://open.spotify.com/artist/2ZfogSsOWP4mVfEqfpLXCt
The Murder Capital,"crank wave, irish post-punk",40,79320,https://open.spotify.com/artist/18M7pJRsgFVjEBZ5ufmJAp
Soap&Skin,"austrian pop, melancholia",65,191368,https://open.spotify.com/artist/2mAYpnSe3g2Y22JcZ2ddku
Au/Ra,"alt z, deep pop edm",64,565302,https://open.spotify.com/artist/1eMmoIprPDWeFdB1FxU6ZV
Magic Wands,metropopolis,39,15656,https://open.spotify.com/artist/1k3M9rRscrnQWWtFpPkajL
Cat Power,"art pop, indie rock, melancholia, singer-songwriter, slowcore",57,764423,https://open.spotify.com/artist/6G7OerKc3eBO9sVkRNopFC
Ruelle,metropopolis,63,611371,https://open.spotify.com/artist/5tIkXJTex4JY7cv9mmgAZx
Violent Femmes,"acoustic punk, alternative rock, punk",60,751896,https://open.spotify.com/artist/0rpMdBzQXf7aYRnu5fDBJy
Donovan,"british folk, british invasion, classic rock, folk, folk rock, glam rock, psychedelic folk, psychedelic rock, scottish singer-songwriter, singer-songwriter",57,713344,https://open.spotify.com/artist/6vLlQYujOujIrm7zAKzEdG
Austra,"art pop, canadian electropop, metropopolis, neo-synthpop",39,160526,https://open.spotify.com/artist/1o43SzzuLoyOxqThmp7s0g
Fleetwood Mac,"album rock, classic rock, rock, soft rock, yacht rock",83,12195439,https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X
Perfume Genius,"art pop, chamber pop, indie rock, indietronica, neo-synthpop, seattle indie",52,395538,https://open.spotify.com/artist/2ueoLVCXQ948OfhVvAy3Nn
Black Mountain,"canadian psychedelic rock, neo-psychedelic, stoner rock, vancouver indie",36,120175,https://open.spotify.com/artist/00sAr10UTV1JZtHqxsLVn4
Angel Olsen,"alternative americana, art pop, chamber pop, countrygaze, dream pop, experimental pop, indie pop, indie rock, noise pop, singer-songwriter",52,490036,https://open.spotify.com/artist/6mKqFxGMS5TGDZI3XkT5Rt
Shakey Graves,"austin americana, austindie, indie folk, new americana, seattle indie, stomp and holler",61,558417,https://open.spotify.com/artist/1fZpYWNWdL5Z3wrDtISFUH
Azure Ray,"athens indie, dream pop, omaha indie",32,38144,https://open.spotify.com/artist/70UZ254VvtSUmrfqPOkUQZ
AViVA,"alt z, vapor pop",60,504121,https://open.spotify.com/artist/50tDsT4wwq8FCMJNkn1D67
Rina Sawayama,"art pop, electropop, escape room, indie pop",59,1035434,https://open.spotify.com/artist/2KEqzdPS7M5YwGmiuPTdr5
St. Vincent,"art pop, etherpop, indie rock, indietronica, metropopolis, neo-synthpop",65,896201,https://open.spotify.com/artist/7bcbShaqKdcyjnmv4Ix8j6
Mirah,olympia wa indie,42,58339,https://open.spotify.com/artist/5AZHg5fZjuN4FzGUnaiQcj
Ane Brun,"melancholia, norwegian singer-songwriter",58,332368,https://open.spotify.com/artist/2L3kwZFd16zjHz9a5kEPAm
Jarvis Cocker,"british alternative rock, britpop, sheffield indie, solo wave",44,147247,https://open.spotify.com/artist/13W7XLRXdWeLmIu9vacE1w
Sevdaliza,"alternative r&b, persian electronic",77,717656,https://open.spotify.com/artist/5MraexJKZDrQYzS98kNwie
Grimes,"art pop, canadian electropop, grave wave, indietronica, metropopolis, neo-synthpop",69,2440631,https://open.spotify.com/artist/053q0ukIDRgzwTr4vNSwab
Beach House,"art pop, baltimore indie, dream pop, dreamo, indie rock, indietronica, modern dream pop, pov: indie",74,2350869,https://open.spotify.com/artist/56ZTgzPBDge0OvCGgMO3OY
PJ Harvey,"alternative rock, art pop, melancholia, permanent wave, piano rock, singer-songwriter",60,1121917,https://open.spotify.com/artist/12VaqyEhgwDRuFfEqbnrpz
Woodkid,chamber pop,63,798671,https://open.spotify.com/artist/44TGR1CzjKBxSHsSEy7bi9
The Knife,"alternative dance, art pop, dance-punk, electronica, gothenburg indie, indietronica, neo-synthpop, new rave, swedish electropop, swedish synthpop, trip hop",50,504257,https://open.spotify.com/artist/7eQZTqEMozBcuSubfu52i4
Little Joy,la indie,37,128789,https://open.spotify.com/artist/0aLsJXIaJ6MMCZIzaGpMaX
Tricky,"electronica, trip hop",56,519417,https://open.spotify.com/artist/6hhA8TKRNryM8FNzqCqdDO
Ed Ivory,,52,2951,https://open.spotify.com/artist/2Iv9xUxQZyMxknah773Sdw
Kathryn Hahn,,59,5508,https://open.spotify.com/artist/3XfjX4nsdyVaLMFi1ACXXb
Bette Midler,"adult standards, new wave pop, soft rock",58,777241,https://open.spotify.com/artist/13y0kncDD4J9wxCyfKr10W
Kylie Cantrall,movie tunes,66,245634,https://open.spotify.com/artist/20EGKg0XsxPJ0GRHxfb9LX
Keith David,movie tunes,60,36850,https://open.spotify.com/artist/1LPgqTHt7RmHwYtS9KQTMY
Donna Murphy,movie tunes,51,9985,https://open.spotify.com/artist/5BuTOT6mPoNZ5EmaPheBI9
Anthony Gonzalez,movie tunes,58,20437,https://open.spotify.com/artist/2q10Wskc3lPYmEuV7rzMCv
Alan Menken,"broadway, movie tunes, orchestral soundtrack",63,136110,https://open.spotify.com/artist/5sy77gt4bfsLcSQ8GIe4ZZ
Christophe Beck,"canadian soundtrack, soundtrack",59,37300,https://open.spotify.com/artist/1GjWNGbMtHDQ7CNYf2d7cw
Richard White,movie tunes,48,4872,https://open.spotify.com/artist/0jWqALm6pl5CHj5N0eO68G
The Happy Haunts,,32,544,https://open.spotify.com/artist/7wP6bEeJj1bXfaTrM53oLO
Kris Bowers,modern jazz piano,63,39510,https://open.spotify.com/artist/2wWBoQpcybsDVpouFubTqZ
Tony Jay,movie tunes,42,2817,https://open.spotify.com/artist/5qQpn0ZokyamZjyKtkKUYD
John Debney,"orchestral soundtrack, soundtrack",54,33387,https://open.spotify.com/artist/7mCsyzq823cXJ5puxUN3aJ
Sofia Carson,pop,71,3674041,https://open.spotify.com/artist/7bp2lSdh12wcA8LyB1srfJ
Melissa McCarthy,,37,3135,https://open.spotify.com/artist/7Ctc7ZLdwiEF0BGzG4pOul
Darren Criss,wrock,52,127157,https://open.spotify.com/artist/3nQ59hkeciYoR6RreQL4Rv
Descendants – Cast,,56,71435,https://open.spotify.com/artist/4J79AY6Z2927FTTAgHChuv
ZOMBIES – Cast,movie tunes,63,158462,https://open.spotify.com/artist/2L7RaHwfVU6ge64IJF8GO5
Disney Studio Chorus,movie tunes,53,52053,https://open.spotify.com/artist/0uxCcs6uoQy6StkrWS1QjW
Carolina Gaitán,,58,2008,https://open.spotify.com/artist/4zonL9YdcI15v7dYqVLuMV
Malachi Barton,,23,792,https://open.spotify.com/artist/3fknxSm9gKHsiN2C6lcRme
Chris Pine,movie tunes,52,20331,https://open.spotify.com/artist/5ueYs7bR3niiOeZdOSge5e
Taraji P. Henson,,30,1894,https://open.spotify.com/artist/7DHnqpyebuZan18T1diaio
Chorus - Aladdin And The King Of Thieves,movie tunes,25,1620,https://open.spotify.com/artist/3RCg2I3QQqOinllMoXWYHx
Matthew Mayfield,acoustic pop,39,26260,https://open.spotify.com/artist/0wqCmiRvTgsobz3AZoadXq
Dara Reneé,movie tunes,52,39171,https://open.spotify.com/artist/7BtVR5EyH1mjLM5bjXUD5s
Chandler Kinney,movie tunes,57,62108,https://open.spotify.com/artist/4GsVpISKE79xqOxIrj9FTk
Natalie Holt,"british soundtrack, soundtrack",50,35299,https://open.spotify.com/artist/04ZLnodB6WbVvYg2LECqpQ
Klaus Badelt,"german soundtrack, orchestral soundtrack, soundtrack",64,128771,https://open.spotify.com/artist/03GruNQP8X25PCoWzdvIGZ
Rita Ora,"dance pop, pop, uk pop",73,8389985,https://open.spotify.com/artist/5CCwRZC6euC8Odo6y9X8jr
Chorus - Beauty And the Beast,movie tunes,53,6440,https://open.spotify.com/artist/3kWWBtNzJFtKA222gZz39d
Milo Manheim,movie tunes,59,211719,https://open.spotify.com/artist/3Pkn59A7kZmnBHp7HBUcz5
Cast - Descendants,movie tunes,39,138224,https://open.spotify.com/artist/6iOvIzJzeDKmXWrUlchtKz
Catherine O'Hara,,53,4237,https://open.spotify.com/artist/0KDbBK1pnCWEL33tRNwDhD
Siddhartha Khosla,,46,13505,https://open.spotify.com/artist/7o8qzsL7eTuGP4piR7XQiY
Xavier Atencio,movie tunes,36,1350,https://open.spotify.com/artist/6eajFXBUnFh0Z5udAWYnw4
Richard Bellis,,34,2580,https://open.spotify.com/artist/2AvjWonQaWlRkaolk2NCxe
Leopold Stokowski,orchestral performance,47,15885,https://open.spotify.com/artist/52sDxFX9DvIxUupTy8f1yx
Halloween Dance Party,,24,529,https://open.spotify.com/artist/6Pa5h9zlhe0wliI43yELGl
Jonathan Freeman,movie tunes,36,3188,https://open.spotify.com/artist/2970T0VJFpIWMA2aZi6Lpi
Gaylord Carter,,28,317,https://open.spotify.com/artist/568DtIl4SMK3mlvuDrPARS
Patrick Doyle,"british soundtrack, orchestral soundtrack, soundtrack",58,89525,https://open.spotify.com/artist/1W42coQfIlt6btgqpfJWYQ
Meg Donnelly,"movie tunes, nyc pop",58,221892,https://open.spotify.com/artist/0jcl46xRBm9LKIwrKGQPE6
Kristen Anderson-Lopez,movie tunes,51,19340,https://open.spotify.com/artist/3CneYb5exy4KOtvCCrozDD
The All-American Rejects,"alternative metal, modern rock, neo mellow, neon pop punk, pop punk, pop rock, post-grunge",68,2698912,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT
Scarlett Johansson,"hollywood, nyc pop",58,227609,https://open.spotify.com/artist/2KAaJOwfu8n93byx6YPRPa
Music Box - Haunted Mansion,,30,590,https://open.spotify.com/artist/3bEfY72ayIXr3hSQnrTRpJ
Bill Lee,,40,3189,https://open.spotify.com/artist/1Vb1cXNxIUyb3Geb9cvSvL
Mandy Moore,"dance pop, hollywood, neo mellow, post-teen pop",65,761611,https://open.spotify.com/artist/2LJxr7Pt3JnP60eLxwbDOu
Benjamin Bratt,movie tunes,45,4716,https://open.spotify.com/artist/52H65pWOSERcDK6uVFRwN8
Jeremy Irons,movie tunes,46,5644,https://open.spotify.com/artist/6QRb3jE2lCfMU1iUuVQMaV
Danny Jacob,,37,4035,https://open.spotify.com/artist/3J6ns49mHsAFXgp5EoDJjS
Ashly Burch,,29,7400,https://open.spotify.com/artist/6Rnek08WzeMKP716cQ1kS2
Big City Greens,,33,22310,https://open.spotify.com/artist/4RwtL4p6cViBS9Qk8TiYsu
Thriii,,28,9382,https://open.spotify.com/artist/6getmg0vdMMXlQ3NObm0eo
Mark Mothersbaugh,soundtrack,47,33319,https://open.spotify.com/artist/5sEDTHJJyDEWVFx99hGSIb
Genevieve Goings,"children's music, preschool children's music",36,4627,https://open.spotify.com/artist/33FChbguJKySyP5Spe5jiN
Kiff - Cast,,30,3691,https://open.spotify.com/artist/0uIH4tpwsBsgQKWtQMYuI1
Michael Kramer,,43,3276,https://open.spotify.com/artist/4xAjNkXJV4MGhdtCZySeOp
Paul Kandel,movie tunes,37,1784,https://open.spotify.com/artist/6M3XR163Q68THc9IFMwfAH
Johann Sebastian Bach,"baroque, classical, early music, german baroque",78,4478061,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408
John Williams,"orchestral soundtrack, soundtrack",72,1451269,https://open.spotify.com/artist/3dRfiJ2650SZu6GbydcHNb
Camille Saint-Saëns,"classical, french romanticism, late romantic era",67,401445,https://open.spotify.com/artist/436sYg6CZhNefQJogaXeK0
Vitamin String Quartet,bow pop,65,741197,https://open.spotify.com/artist/6MERXsiRbur2oJZFgYRDKz
Modest Mussorgsky,"classical, early modern classical, late romantic era, russian romanticism",53,81069,https://open.spotify.com/artist/284mnx33IWcymQEpMxyfHl
Nathan Johnson,soundtrack,40,6202,https://open.spotify.com/artist/0zWHBQv6knnmZSovIvl6b1
Edvard Grieg,"classical, late romantic era, norwegian classical",64,541201,https://open.spotify.com/artist/5ihY290YPGc3aY2xTyx7Gy
Wojciech Kilar,polish contemporary classical,41,21111,https://open.spotify.com/artist/6McH9ZlRL24gW6Bt4fpqad
Fernando Velázquez,"latin soundtrack, soundtrack",51,17391,https://open.spotify.com/artist/2pElTJJ5D3ziEPyvZsW5eF
Geek Music,"scorecore, theme",63,245750,https://open.spotify.com/artist/4TkCMPznXOjlsYLfzIU1rw
Mychael Danna & Jeff Danna,canadian soundtrack,35,4504,https://open.spotify.com/artist/6T3M3x01dQbAr6XXlNVOlq
Christopher Young,soundtrack,37,15611,https://open.spotify.com/artist/1FMXF1g4Fz2MWDTogFj9EC
Sergei Prokofiev,"classical, early modern classical, neoclassicism, russian modern classical",58,279887,https://open.spotify.com/artist/4kHtgiRnpmFIV5Tm4BIs8l
Leigh Harline,movie tunes,37,3636,https://open.spotify.com/artist/7aXWrnm0b8kKzTTgzublaZ
Carl Orff,early modern classical,52,65252,https://open.spotify.com/artist/4LXxsm5BF85PWnQ1dUDAze
Jerry Goldsmith,"classic soundtrack, orchestral soundtrack, soundtrack",52,99418,https://open.spotify.com/artist/7t8q7ikEtcPNtoaKAm9Vu6
Richard Wagner,"classical, german opera, german romanticism, late romantic era",55,668831,https://open.spotify.com/artist/1C1x4MVkql8AiABuTw6DgE
Giuseppe Tartini,"baroque, classical, italian baroque",43,59737,https://open.spotify.com/artist/46x75iFAkipaG5IEAFN4L4
Wolfgang Amadeus Mozart,"classical, classical era",77,5543466,https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS
Bobby Krlic,,35,12748,https://open.spotify.com/artist/0e3tj3Rn5xXhUmOjn2cv1J
Vasiliy Agapkin,,28,438,https://open.spotify.com/artist/5xAAO5gXf498L7tV7RYQiB
Michael Abels,"african-american classical, soundtrack",39,11429,https://open.spotify.com/artist/7lDkWxhwIuRAIzmHf85yKx
Giuseppe Verdi,"classical, italian opera, italian romanticism, late romantic era",63,684931,https://open.spotify.com/artist/1JOQXgYdQV2yfrhewqx96o
Igor Stravinsky,"classical, early modern classical, neoclassicism, russian modern classical",51,371267,https://open.spotify.com/artist/7ie36YytMoKtPiL7tUvmoE
Bernard Herrmann,classic soundtrack,52,76746,https://open.spotify.com/artist/5bUj39bg0zEbRzjUEISMG9
Paul Dukas,"classical, early modern classical, french romanticism, impressionism, post-romantic era",37,12766,https://open.spotify.com/artist/3KpcdlqCaWWruPfmM2rWy1
Hildur Guðnadóttir,"cello, compositional ambient, drone, icelandic classical, icelandic experimental, modern cello, orchestral soundtrack, soundtrack",52,145321,https://open.spotify.com/artist/2lD1D6eEh7xQdBtnl2Ik7Y
Benjamin Wallfisch,"british soundtrack, deep soundtrack, soundtrack",58,28728,https://open.spotify.com/artist/2xOp0rCDPAmYqnL2UFbaDY
Franz Liszt,"classical, late romantic era",64,843609,https://open.spotify.com/artist/1385hLNbrnbCJGokfH2ac2
Alan Silvestri,"orchestral soundtrack, soundtrack",59,303515,https://open.spotify.com/artist/0Xk15jHKly4c3AhPr5vjoA
Hector Berlioz,"classical, early modern classical, french romanticism",43,121258,https://open.spotify.com/artist/11T8SOX82xraocZzUXzkvM
Marius Constant,,17,325,https://open.spotify.com/artist/0TFFISao0xA2ax2vkzbN0l
Hans Zimmer,"german soundtrack, orchestral soundtrack, soundtrack",79,4181060,https://open.spotify.com/artist/0YC192cP3KPCRWx8zr8MfZ
Sergei Rachmaninoff,"classical, post-romantic era, russian romanticism, ukrainian classical",65,758698,https://open.spotify.com/artist/0Kekt6CKSo0m5mivKcoH51
James Newton Howard,"orchestral soundtrack, soundtrack",65,368366,https://open.spotify.com/artist/2M4eNCvV3CJUswavkhAQg2
Antonín Dvořák,"classical, czech classical, late romantic era",63,638578,https://open.spotify.com/artist/6n7nd5iceYpXVwcx8VPpxF
Miguel del Aguila,"american contemporary classical, contemporary classical, latin classical",10,299,https://open.spotify.com/artist/5Rrf8ZPb2hwghYPc3z6uIa
Heinrich Marschner,"early romantic era, german opera, german romanticism",16,650,https://open.spotify.com/artist/1jsEtCJBlpg64ilWwNXtqB
Charles Gounod,"classical, french opera, french romanticism, late romantic era",51,34496,https://open.spotify.com/artist/42Vmza0WYHdhsgxFmf9Tui
Marco Beltrami,"orchestral soundtrack, soundtrack",47,49452,https://open.spotify.com/artist/7yAPsqNhqqsTGsuOSZJg0i
Dmitri Shostakovich,"classical, compositional ambient, russian modern classical",61,471743,https://open.spotify.com/artist/6s1pCNXcbdtQJlsnM1hRIA
Pyotr Ilyich Tchaikovsky,"classical, late romantic era, russian romanticism",71,1397628,https://open.spotify.com/artist/3MKCzCnpzw3TjUYs2v7vDA
Maurice Ravel,"classical, impressionism, neoclassicism, post-romantic era",61,522185,https://open.spotify.com/artist/17hR0sYHpx7VYTMRfFUOmY
Orchestre Philharmonique National de Varsovie,,0,27,https://open.spotify.com/artist/5JsiijDCMgs8DrvhKEdi8g
Pino Donaggio,"classic soundtrack, italian soundtrack",44,10785,https://open.spotify.com/artist/1M5wLoT4Yub4wWOZAcj7z0
Artie Shaw,"big band, dixieland, jazz clarinet, swing, vintage jazz",49,109588,https://open.spotify.com/artist/5wam12nGWDBIrLDV78TNSF
Louis Armstrong,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz",72,3001582,https://open.spotify.com/artist/19eLuQmk9aCobbVDHc6eek
Kay Starr,torch song,44,54038,https://open.spotify.com/artist/7rpf45DdbpweG51Acze45i
Nina Simone,"jazz blues, neo soul, soul, soul jazz, torch song, vocal jazz",70,2971170,https://open.spotify.com/artist/7G1GBhoKtEPnP86X2PvEYO
Mel Tormé,"adult standards, easy listening, lounge, swing, vocal jazz",49,184540,https://open.spotify.com/artist/4X8QFzZ1HqwPfwDfyjtwXC
